name,class,hasJson,train
christ_church_000271,0,0,1
christ_church_000273,0,0,1
christ_church_000274,0,0,1
christ_church_000275,0,0,1
christ_church_000278,0,0,1
christ_church_000279,0,0,1
christ_church_000280,0,0,1
christ_church_000283,0,0,1
christ_church_000288,0,0,1
christ_church_000289,0,0,1
christ_church_000291,0,0,1
christ_church_000292,0,0,1
christ_church_000293,0,0,1
christ_church_000294,0,0,1
christ_church_000300,0,0,1
christ_church_000303,0,0,1
christ_church_000304,0,0,1
christ_church_000305,0,0,1
christ_church_000306,0,0,1
christ_church_000307,0,0,1
christ_church_000308,0,0,1
christ_church_000310,0,0,1
christ_church_000311,0,0,1
christ_church_000312,0,0,1
christ_church_000314,0,0,1
christ_church_000315,0,0,1
christ_church_000316,0,0,1
christ_church_000317,0,0,1
christ_church_000318,0,0,1
christ_church_000319,0,0,1
christ_church_000320,0,0,1
christ_church_000321,0,0,1
christ_church_000322,0,0,1
christ_church_000323,0,0,1
christ_church_000324,0,0,1
christ_church_000325,0,0,1
christ_church_000326,0,0,1
christ_church_000327,0,0,1
christ_church_000329,0,0,1
christ_church_000330,0,0,1
christ_church_000331,0,0,1
christ_church_000333,0,0,1
christ_church_000336,0,0,1
christ_church_000337,0,0,1
christ_church_000338,0,0,1
christ_church_000339,0,0,1
christ_church_000340,0,0,1
christ_church_000341,0,0,1
christ_church_000342,0,0,1
christ_church_000343,0,0,1
christ_church_000344,0,0,1
christ_church_000345,0,0,1
christ_church_000346,0,0,1
christ_church_000347,0,0,1
christ_church_000348,0,0,1
christ_church_000349,0,0,1
christ_church_000350,0,0,1
christ_church_000351,0,0,1
christ_church_000352,0,0,1
christ_church_000353,0,0,1
christ_church_000354,0,0,1
christ_church_000355,0,0,1
christ_church_000356,0,0,1
christ_church_000357,0,0,1
christ_church_000358,0,0,1
christ_church_000359,0,0,1
christ_church_000360,0,0,1
christ_church_000361,0,0,1
christ_church_000363,0,0,1
christ_church_000364,0,0,1
christ_church_000365,0,0,1
christ_church_000366,0,0,1
christ_church_000369,0,0,1
christ_church_000371,0,0,1
christ_church_000372,0,0,1
christ_church_000374,0,0,1
christ_church_000375,0,0,1
christ_church_000376,0,0,1
christ_church_000377,0,0,1
christ_church_000379,0,0,1
christ_church_000380,0,0,1
christ_church_000381,0,0,1
christ_church_000382,0,0,1
christ_church_000384,0,0,1
christ_church_000389,0,0,1
christ_church_000392,0,0,1
christ_church_000393,0,0,1
christ_church_000395,0,0,1
christ_church_000396,0,0,1
christ_church_000398,0,0,1
christ_church_000400,0,0,1
christ_church_000402,0,0,1
christ_church_000403,0,0,1
christ_church_000404,0,0,1
christ_church_000406,0,0,1
christ_church_000407,0,0,1
christ_church_000408,0,0,1
christ_church_000409,0,0,1
christ_church_000410,0,0,1
christ_church_000412,0,0,1
christ_church_000413,0,0,1
christ_church_000414,0,0,1
christ_church_000416,0,0,1
christ_church_000418,0,0,1
christ_church_000419,0,0,1
christ_church_000420,0,0,1
christ_church_000423,0,0,1
christ_church_000424,0,0,1
christ_church_000428,0,0,1
christ_church_000429,0,0,1
christ_church_000430,0,0,1
christ_church_000434,0,0,1
christ_church_000435,0,0,1
christ_church_000436,0,0,1
christ_church_000437,0,0,1
christ_church_000441,0,0,1
christ_church_000442,0,0,1
christ_church_000443,0,0,1
christ_church_000444,0,0,1
christ_church_000446,0,0,1
christ_church_000447,0,0,1
christ_church_000449,0,0,1
christ_church_000450,0,0,1
christ_church_000451,0,0,1
christ_church_000452,0,0,1
christ_church_000453,0,0,1
christ_church_000454,0,0,1
christ_church_000455,0,0,1
christ_church_000462,0,0,1
christ_church_000483,0,0,1
christ_church_000509,0,0,1
christ_church_000529,0,0,1
christ_church_000531,0,0,1
christ_church_000532,0,0,1
christ_church_000534,0,0,1
christ_church_000535,0,0,1
christ_church_000536,0,0,1
christ_church_000537,0,0,1
christ_church_000539,0,0,1
christ_church_000542,0,0,1
christ_church_000543,0,0,1
christ_church_000545,0,0,1
christ_church_000546,0,0,1
christ_church_000549,0,0,1
christ_church_000559,0,0,1
christ_church_000563,0,0,1
christ_church_000565,0,0,1
christ_church_000575,0,0,1
christ_church_000576,0,0,1
christ_church_000580,0,0,1
christ_church_000581,0,0,1
christ_church_000583,0,0,1
christ_church_000584,0,0,1
christ_church_000585,0,0,1
christ_church_000586,0,0,1
christ_church_000587,0,0,1
christ_church_000589,0,0,1
christ_church_000592,0,0,1
christ_church_000593,0,0,1
christ_church_000596,0,0,1
christ_church_000598,0,0,1
christ_church_000599,0,0,1
christ_church_000602,0,0,1
christ_church_000612,0,0,1
christ_church_000619,0,0,1
christ_church_000623,0,0,1
christ_church_000626,0,0,1
christ_church_000627,0,0,1
christ_church_000629,0,0,1
christ_church_000630,0,0,1
christ_church_000631,0,0,1
christ_church_000632,0,0,1
christ_church_000638,0,0,1
christ_church_000639,0,0,1
christ_church_000641,0,0,1
christ_church_000642,0,0,1
christ_church_000643,0,0,1
christ_church_000644,0,0,1
christ_church_000645,0,0,1
christ_church_000646,0,0,1
christ_church_000648,0,0,1
christ_church_000651,0,0,1
christ_church_000653,0,0,1
christ_church_000655,0,0,1
christ_church_000658,0,0,1
christ_church_000661,0,0,1
christ_church_000664,0,0,1
christ_church_000667,0,0,1
christ_church_000672,0,0,1
christ_church_000673,0,0,1
christ_church_000675,0,0,1
christ_church_000679,0,0,1
christ_church_000681,0,0,1
christ_church_000682,0,0,1
christ_church_000683,0,0,1
christ_church_000684,0,0,1
christ_church_000685,0,0,1
christ_church_000687,0,0,1
christ_church_000688,0,0,1
christ_church_000690,0,0,1
christ_church_000693,0,0,1
christ_church_000694,0,0,1
christ_church_000696,0,0,1
christ_church_000698,0,0,1
christ_church_000706,0,0,1
christ_church_000709,0,0,1
christ_church_000710,0,0,1
christ_church_000711,0,0,1
christ_church_000714,0,0,1
christ_church_000718,0,0,1
christ_church_000721,0,0,1
christ_church_000722,0,0,1
christ_church_000724,0,0,1
christ_church_000728,0,0,1
christ_church_000734,0,0,1
christ_church_000736,0,0,1
christ_church_000738,0,0,1
christ_church_000752,0,0,1
christ_church_000753,0,0,1
christ_church_000754,0,0,1
christ_church_000755,0,0,1
christ_church_000757,0,0,1
christ_church_000758,0,0,1
christ_church_000760,0,0,1
christ_church_000762,0,0,1
christ_church_000767,0,0,1
christ_church_000779,0,0,1
christ_church_000787,0,0,1
christ_church_000790,0,0,1
christ_church_000792,0,0,1
christ_church_000796,0,0,1
christ_church_000798,0,0,1
christ_church_000801,0,0,1
christ_church_000802,0,0,1
christ_church_000803,0,0,1
christ_church_000804,0,0,1
christ_church_000805,0,0,1
christ_church_000806,0,0,1
christ_church_000807,0,0,1
christ_church_000808,0,0,1
christ_church_000810,0,0,1
christ_church_000811,0,0,1
christ_church_000813,0,0,1
christ_church_000814,0,0,1
christ_church_000815,0,0,1
christ_church_000819,0,0,1
christ_church_000820,0,0,1
christ_church_000821,0,0,1
christ_church_000822,0,0,1
christ_church_000824,0,0,1
christ_church_000826,0,0,1
christ_church_000827,0,0,1
christ_church_000828,0,0,1
christ_church_000829,0,0,1
christ_church_000830,0,0,1
christ_church_000831,0,0,1
christ_church_000833,0,0,1
christ_church_000836,0,0,1
christ_church_000837,0,0,1
christ_church_000838,0,0,1
christ_church_000841,0,0,1
christ_church_000842,0,0,1
christ_church_000843,0,0,1
christ_church_000844,0,0,1
christ_church_000848,0,0,1
christ_church_000850,0,0,1
christ_church_000852,0,0,1
christ_church_000854,0,0,1
christ_church_000856,0,0,1
christ_church_000858,0,0,1
christ_church_000863,0,0,1
christ_church_000870,0,0,1
christ_church_000871,0,0,1
christ_church_000873,0,0,1
christ_church_000884,0,0,1
christ_church_000885,0,0,1
christ_church_000886,0,0,1
christ_church_000889,0,0,1
christ_church_000891,0,0,1
christ_church_000892,0,0,1
christ_church_000895,0,0,1
christ_church_000896,0,0,1
christ_church_000897,0,0,1
christ_church_000898,0,0,1
christ_church_000900,0,0,1
christ_church_000901,0,0,1
christ_church_000903,0,0,1
christ_church_000904,0,0,1
christ_church_000906,0,0,1
christ_church_000907,0,0,1
christ_church_000911,0,0,1
christ_church_000912,0,0,1
christ_church_000920,0,0,1
christ_church_000928,0,0,1
christ_church_000932,0,0,1
christ_church_000933,0,0,1
christ_church_000934,0,0,1
christ_church_000935,0,0,1
christ_church_000944,0,0,1
christ_church_000945,0,0,1
christ_church_000954,0,0,1
christ_church_000956,0,0,1
christ_church_000958,0,0,1
christ_church_000969,0,0,1
christ_church_000972,0,0,1
christ_church_000973,0,0,1
christ_church_000974,0,0,1
christ_church_000975,0,0,1
christ_church_000976,0,0,1
christ_church_000977,0,0,1
christ_church_000980,0,0,1
christ_church_000983,0,0,1
christ_church_000984,0,0,1
christ_church_000985,0,0,1
christ_church_000986,0,0,1
christ_church_000987,0,0,1
christ_church_000988,0,0,1
christ_church_000989,0,0,1
christ_church_000992,0,0,1
christ_church_000996,0,0,1
christ_church_000998,0,0,1
christ_church_000999,0,0,1
christ_church_001001,0,0,1
christ_church_001002,0,0,1
christ_church_001006,0,0,1
christ_church_001007,0,0,1
christ_church_001008,0,0,1
christ_church_001009,0,0,1
christ_church_001010,0,0,1
christ_church_001011,0,0,1
christ_church_001012,0,0,1
christ_church_001013,0,0,1
christ_church_001014,0,0,1
christ_church_001015,0,0,1
christ_church_001016,0,0,1
christ_church_001017,0,0,1
christ_church_001018,0,0,1
christ_church_001019,0,0,1
christ_church_001020,0,0,1
christ_church_001021,0,0,1
christ_church_001022,0,0,1
christ_church_001023,0,0,1
christ_church_001024,0,0,1
christ_church_001025,0,0,1
christ_church_001026,0,0,1
christ_church_001027,0,0,1
christ_church_001028,0,0,1
christ_church_001029,0,0,1
christ_church_001030,0,0,1
christ_church_001031,0,0,1
christ_church_001032,0,0,1
christ_church_001033,0,0,1
christ_church_001034,0,0,1
christ_church_001035,0,0,1
christ_church_001036,0,0,1
christ_church_001037,0,0,1
christ_church_001038,0,0,1
christ_church_001039,0,0,1
christ_church_001040,0,0,1
christ_church_001041,0,0,1
christ_church_001044,0,0,1
christ_church_001045,0,0,1
christ_church_001046,0,0,1
christ_church_001047,0,0,1
christ_church_001048,0,0,1
christ_church_001049,0,0,1
christ_church_001051,0,0,1
christ_church_001053,0,0,1
christ_church_001054,0,0,1
christ_church_001055,0,0,1
christ_church_001056,0,0,1
christ_church_001057,0,0,1
christ_church_001058,0,0,1
christ_church_001059,0,0,1
christ_church_001060,0,0,1
christ_church_001061,0,0,1
christ_church_001062,0,0,1
christ_church_001063,0,0,1
christ_church_001064,0,0,1
christ_church_001067,0,0,1
christ_church_001068,0,0,1
christ_church_001069,0,0,1
christ_church_001070,0,0,1
christ_church_001071,0,0,1
christ_church_001078,0,0,1
christ_church_001083,0,0,1
christ_church_001088,0,0,1
christ_church_001094,0,0,1
christ_church_001100,0,0,1
christ_church_001104,0,0,1
christ_church_001113,0,0,1
christ_church_001114,0,0,1
christ_church_001121,0,0,1
christ_church_001124,0,0,1
christ_church_001126,0,0,1
christ_church_001136,0,0,1
christ_church_001142,0,0,1
christ_church_001143,0,0,1
christ_church_001149,0,0,1
christ_church_001158,0,0,1
cornmarket_000004,0,0,1
cornmarket_000016,0,0,1
cornmarket_000017,0,0,1
cornmarket_000018,0,0,1
cornmarket_000019,0,0,1
cornmarket_000020,0,0,1
cornmarket_000022,0,0,1
cornmarket_000023,0,0,1
cornmarket_000024,0,0,1
cornmarket_000025,0,0,1
cornmarket_000026,0,0,1
cornmarket_000027,0,0,1
cornmarket_000030,0,0,1
cornmarket_000033,0,0,1
cornmarket_000039,0,0,1
cornmarket_000041,0,0,1
cornmarket_000047,0,0,1
cornmarket_000055,0,0,1
cornmarket_000061,0,0,1
cornmarket_000065,0,0,1
cornmarket_000068,0,0,1
cornmarket_000071,0,0,1
cornmarket_000073,0,0,1
cornmarket_000074,0,0,1
cornmarket_000077,0,0,1
cornmarket_000078,0,0,1
cornmarket_000079,0,0,1
cornmarket_000080,0,0,1
cornmarket_000083,0,0,1
cornmarket_000085,0,0,1
cornmarket_000086,0,0,1
cornmarket_000087,0,0,1
cornmarket_000091,0,0,1
cornmarket_000092,0,0,1
cornmarket_000093,0,0,1
cornmarket_000096,0,0,1
cornmarket_000097,0,0,1
cornmarket_000098,0,0,1
cornmarket_000102,0,0,1
cornmarket_000103,0,0,1
cornmarket_000104,0,0,1
cornmarket_000105,0,0,1
cornmarket_000106,0,0,1
cornmarket_000107,0,0,1
cornmarket_000110,0,0,1
cornmarket_000114,0,0,1
cornmarket_000116,0,0,1
cornmarket_000117,0,0,1
cornmarket_000118,0,0,1
cornmarket_000120,0,0,1
cornmarket_000122,0,0,1
cornmarket_000124,0,0,1
cornmarket_000131,0,0,1
cornmarket_000132,0,0,1
cornmarket_000133,0,0,1
cornmarket_000136,0,0,1
cornmarket_000138,0,0,1
cornmarket_000139,0,0,1
cornmarket_000140,0,0,1
hertford_000008,0,0,1
hertford_000010,0,0,1
hertford_000011,0,0,1
hertford_000013,0,0,1
hertford_000015,0,0,1
hertford_000017,0,0,1
hertford_000018,0,0,1
hertford_000021,0,0,1
hertford_000023,0,0,1
hertford_000024,0,0,1
hertford_000025,0,0,1
hertford_000026,0,0,1
hertford_000027,0,0,1
hertford_000033,0,0,1
hertford_000034,0,0,1
hertford_000035,0,0,1
hertford_000039,0,0,1
hertford_000044,0,0,1
hertford_000052,0,0,1
hertford_000053,0,0,1
hertford_000055,0,0,1
hertford_000056,0,0,1
hertford_000057,0,0,1
hertford_000059,0,0,1
hertford_000060,0,0,1
hertford_000062,0,0,1
hertford_000063,0,0,1
hertford_000064,0,0,1
hertford_000066,0,0,1
hertford_000068,0,0,1
hertford_000070,0,0,1
hertford_000071,0,0,1
hertford_000073,0,0,1
hertford_000074,0,0,1
hertford_000076,0,0,1
hertford_000077,0,0,1
hertford_000078,0,0,1
hertford_000080,0,0,1
hertford_000081,0,0,1
hertford_000082,0,0,1
hertford_000083,0,0,1
hertford_000084,0,0,1
hertford_000085,0,0,1
hertford_000086,0,0,1
hertford_000087,0,0,1
hertford_000089,0,0,1
hertford_000091,0,0,1
hertford_000093,0,0,1
hertford_000095,0,0,1
hertford_000099,0,0,1
hertford_000103,0,0,1
hertford_000105,0,0,1
hertford_000106,0,0,1
hertford_000108,0,0,1
hertford_000109,0,0,1
hertford_000110,0,0,1
hertford_000111,0,0,1
hertford_000112,0,0,1
hertford_000116,0,0,1
hertford_000118,0,0,1
hertford_000119,0,0,1
hertford_000121,0,0,1
hertford_000123,0,0,1
hertford_000127,0,0,1
hertford_000128,0,0,1
hertford_000131,0,0,1
hertford_000133,0,0,1
jesus_000000,0,0,1
jesus_000001,0,0,1
jesus_000002,0,0,1
jesus_000003,0,0,1
jesus_000004,0,0,1
jesus_000005,0,0,1
jesus_000012,0,0,1
jesus_000013,0,0,1
jesus_000014,0,0,1
jesus_000015,0,0,1
jesus_000024,0,0,1
jesus_000025,0,0,1
jesus_000026,0,0,1
jesus_000027,0,0,1
jesus_000033,0,0,1
jesus_000034,0,0,1
jesus_000035,0,0,1
jesus_000036,0,0,1
jesus_000037,0,0,1
jesus_000038,0,0,1
jesus_000040,0,0,1
jesus_000041,0,0,1
jesus_000042,0,0,1
jesus_000043,0,0,1
jesus_000045,0,0,1
jesus_000047,0,0,1
jesus_000051,0,0,1
jesus_000052,0,0,1
jesus_000053,0,0,1
jesus_000054,0,0,1
jesus_000055,0,0,1
jesus_000056,0,0,1
jesus_000061,0,0,1
jesus_000062,0,0,1
jesus_000071,0,0,1
jesus_000083,0,0,1
jesus_000099,0,0,1
jesus_000100,0,0,1
jesus_000113,0,0,1
jesus_000114,0,0,1
jesus_000115,0,0,1
jesus_000116,0,0,1
jesus_000117,0,0,1
jesus_000118,0,0,1
jesus_000119,0,0,1
jesus_000120,0,0,1
jesus_000122,0,0,1
jesus_000123,0,0,1
jesus_000124,0,0,1
jesus_000125,0,0,1
jesus_000126,0,0,1
jesus_000129,0,0,1
jesus_000134,0,0,1
jesus_000161,0,0,1
jesus_000166,0,0,1
jesus_000186,0,0,1
jesus_000194,0,0,1
jesus_000215,0,0,1
jesus_000216,0,0,1
jesus_000218,0,0,1
jesus_000237,0,0,1
jesus_000245,0,0,1
jesus_000249,0,0,1
jesus_000260,0,0,1
jesus_000261,0,0,1
jesus_000265,0,0,1
jesus_000272,0,0,1
jesus_000275,0,0,1
jesus_000276,0,0,1
jesus_000277,0,0,1
jesus_000278,0,0,1
jesus_000279,0,0,1
jesus_000280,0,0,1
jesus_000281,0,0,1
jesus_000282,0,0,1
jesus_000283,0,0,1
jesus_000284,0,0,1
jesus_000285,0,0,1
jesus_000286,0,0,1
jesus_000287,0,0,1
jesus_000288,0,0,1
jesus_000289,0,0,1
jesus_000290,0,0,1
jesus_000291,0,0,1
jesus_000292,0,0,1
jesus_000293,0,0,1
jesus_000294,0,0,1
jesus_000295,0,0,1
jesus_000296,0,0,1
jesus_000297,0,0,1
jesus_000298,0,0,1
jesus_000299,0,0,1
jesus_000300,0,0,1
jesus_000301,0,0,1
jesus_000302,0,0,1
jesus_000303,0,0,1
jesus_000304,0,0,1
jesus_000305,0,0,1
jesus_000306,0,0,1
jesus_000307,0,0,1
jesus_000308,0,0,1
jesus_000309,0,0,1
jesus_000310,0,0,1
jesus_000312,0,0,1
jesus_000313,0,0,1
jesus_000314,0,0,1
jesus_000315,0,0,1
jesus_000316,0,0,1
jesus_000317,0,0,1
jesus_000318,0,0,1
jesus_000319,0,0,1
jesus_000320,0,0,1
jesus_000321,0,0,1
jesus_000322,0,0,1
jesus_000323,0,0,1
jesus_000324,0,0,1
jesus_000325,0,0,1
jesus_000326,0,0,1
jesus_000327,0,0,1
jesus_000328,0,0,1
jesus_000329,0,0,1
jesus_000330,0,0,1
jesus_000331,0,0,1
jesus_000332,0,0,1
jesus_000333,0,0,1
jesus_000334,0,0,1
jesus_000335,0,0,1
jesus_000336,0,0,1
jesus_000337,0,0,1
jesus_000343,0,0,1
jesus_000345,0,0,1
jesus_000346,0,0,1
jesus_000348,0,0,1
jesus_000350,0,0,1
jesus_000351,0,0,1
jesus_000353,0,0,1
jesus_000355,0,0,1
jesus_000356,0,0,1
jesus_000357,0,0,1
jesus_000359,0,0,1
jesus_000360,0,0,1
jesus_000361,0,0,1
jesus_000364,0,0,1
jesus_000365,0,0,1
jesus_000368,0,0,1
jesus_000369,0,0,1
jesus_000371,0,0,1
jesus_000372,0,0,1
jesus_000381,0,0,1
jesus_000382,0,0,1
jesus_000383,0,0,1
jesus_000384,0,0,1
jesus_000386,0,0,1
jesus_000391,0,0,1
jesus_000392,0,0,1
jesus_000394,0,0,1
jesus_000396,0,0,1
jesus_000398,0,0,1
jesus_000400,0,0,1
jesus_000401,0,0,1
jesus_000402,0,0,1
keble_000000,0,0,1
keble_000004,0,0,1
keble_000005,0,0,1
keble_000010,0,0,1
keble_000013,0,0,1
keble_000014,0,0,1
keble_000015,0,0,1
keble_000016,0,0,1
keble_000017,0,0,1
keble_000018,0,0,1
keble_000019,0,0,1
keble_000021,0,0,1
keble_000022,0,0,1
keble_000023,0,0,1
keble_000025,0,0,1
keble_000026,0,0,1
keble_000027,0,0,1
keble_000028,0,0,1
keble_000030,0,0,1
keble_000031,0,0,1
keble_000032,0,0,1
keble_000033,0,0,1
keble_000034,0,0,1
keble_000035,0,0,1
keble_000036,0,0,1
keble_000038,0,0,1
keble_000039,0,0,1
keble_000041,0,0,1
keble_000042,0,0,1
keble_000043,0,0,1
keble_000047,0,0,1
keble_000048,0,0,1
keble_000050,0,0,1
keble_000053,0,0,1
keble_000055,0,0,1
keble_000057,0,0,1
keble_000059,0,0,1
keble_000060,0,0,1
keble_000061,0,0,1
keble_000062,0,0,1
keble_000063,0,0,1
keble_000064,0,0,1
keble_000066,0,0,1
keble_000070,0,0,1
keble_000079,0,0,1
keble_000081,0,0,1
keble_000087,0,0,1
keble_000088,0,0,1
keble_000089,0,0,1
keble_000091,0,0,1
keble_000093,0,0,1
keble_000095,0,0,1
keble_000098,0,0,1
keble_000102,0,0,1
keble_000103,0,0,1
keble_000104,0,0,1
keble_000105,0,0,1
keble_000107,0,0,1
keble_000108,0,0,1
keble_000111,0,0,1
keble_000113,0,0,1
keble_000118,0,0,1
keble_000126,0,0,1
keble_000137,0,0,1
keble_000143,0,0,1
keble_000155,0,0,1
keble_000156,0,0,1
keble_000164,0,0,1
keble_000165,0,0,1
keble_000167,0,0,1
keble_000168,0,0,1
keble_000169,0,0,1
keble_000171,0,0,1
keble_000172,0,0,1
keble_000173,0,0,1
keble_000175,0,0,1
keble_000181,0,0,1
keble_000182,0,0,1
keble_000183,0,0,1
keble_000186,0,0,1
keble_000187,0,0,1
keble_000188,0,0,1
keble_000190,0,0,1
keble_000191,0,0,1
keble_000192,0,0,1
keble_000195,0,0,1
keble_000196,0,0,1
keble_000199,0,0,1
keble_000201,0,0,1
keble_000202,0,0,1
keble_000204,0,0,1
keble_000205,0,0,1
keble_000206,0,0,1
keble_000207,0,0,1
keble_000208,0,0,1
keble_000209,0,0,1
keble_000212,0,0,1
keble_000213,0,0,1
keble_000214,0,0,1
keble_000215,0,0,1
keble_000223,0,0,1
keble_000227,0,0,1
keble_000228,0,0,1
keble_000230,0,0,1
keble_000231,0,0,1
keble_000232,0,0,1
keble_000233,0,0,1
keble_000234,0,0,1
keble_000237,0,0,1
keble_000238,0,0,1
keble_000241,0,0,1
keble_000242,0,0,1
keble_000243,0,0,1
keble_000244,0,0,1
keble_000245,0,0,1
keble_000246,0,0,1
keble_000247,0,0,1
keble_000248,0,0,1
keble_000250,0,0,1
keble_000251,0,0,1
keble_000253,0,0,1
magdalen_000000,0,0,1
magdalen_000001,0,0,1
magdalen_000002,0,0,1
magdalen_000004,0,0,1
magdalen_000005,0,0,1
magdalen_000006,0,0,1
magdalen_000007,0,0,1
magdalen_000008,0,0,1
magdalen_000009,0,0,1
magdalen_000011,0,0,1
magdalen_000012,0,0,1
magdalen_000014,0,0,1
magdalen_000018,0,0,1
magdalen_000020,0,0,1
magdalen_000022,0,0,1
magdalen_000023,0,0,1
magdalen_000024,0,0,1
magdalen_000025,0,0,1
magdalen_000026,0,0,1
magdalen_000028,0,0,1
magdalen_000029,0,0,1
magdalen_000030,0,0,1
magdalen_000031,0,0,1
magdalen_000032,0,0,1
magdalen_000033,0,0,1
magdalen_000034,0,0,1
magdalen_000036,0,0,1
magdalen_000037,0,0,1
magdalen_000038,0,0,1
magdalen_000039,0,0,1
magdalen_000040,0,0,1
magdalen_000041,0,0,1
magdalen_000042,0,0,1
magdalen_000044,0,0,1
magdalen_000045,0,0,1
magdalen_000046,0,0,1
magdalen_000047,0,0,1
magdalen_000050,0,0,1
magdalen_000051,0,0,1
magdalen_000052,0,0,1
magdalen_000053,0,0,1
magdalen_000054,0,0,1
magdalen_000058,0,0,1
magdalen_000061,0,0,1
magdalen_000063,0,0,1
magdalen_000072,0,0,1
magdalen_000073,0,0,1
magdalen_000078,0,0,1
magdalen_000079,0,0,1
magdalen_000080,0,0,1
magdalen_000084,0,0,1
magdalen_000086,0,0,1
magdalen_000087,0,0,1
magdalen_000089,0,0,1
magdalen_000090,0,0,1
magdalen_000093,0,0,1
magdalen_000097,0,0,1
magdalen_000102,0,0,1
magdalen_000103,0,0,1
magdalen_000104,0,0,1
magdalen_000105,0,0,1
magdalen_000108,0,0,1
magdalen_000110,0,0,1
magdalen_000111,0,0,1
magdalen_000116,0,0,1
magdalen_000118,0,0,1
magdalen_000119,0,0,1
magdalen_000120,0,0,1
magdalen_000121,0,0,1
magdalen_000122,0,0,1
magdalen_000123,0,0,1
magdalen_000124,0,0,1
magdalen_000127,0,0,1
magdalen_000128,0,0,1
magdalen_000129,0,0,1
magdalen_000130,0,0,1
magdalen_000131,0,0,1
magdalen_000132,0,0,1
magdalen_000133,0,0,1
magdalen_000134,0,0,1
magdalen_000135,0,0,1
magdalen_000136,0,0,1
magdalen_000137,0,0,1
magdalen_000139,0,0,1
magdalen_000140,0,0,1
magdalen_000141,0,0,1
magdalen_000142,0,0,1
magdalen_000143,0,0,1
magdalen_000144,0,0,1
magdalen_000145,0,0,1
magdalen_000146,0,0,1
magdalen_000147,0,0,1
magdalen_000148,0,0,1
magdalen_000149,0,0,1
magdalen_000150,0,0,1
magdalen_000151,0,0,1
magdalen_000152,0,0,1
magdalen_000153,0,0,1
magdalen_000155,0,0,1
magdalen_000157,0,0,1
magdalen_000158,0,0,1
magdalen_000159,0,0,1
magdalen_000160,0,0,1
magdalen_000161,0,0,1
magdalen_000162,0,0,1
magdalen_000163,0,0,1
magdalen_000164,0,0,1
magdalen_000165,0,0,1
magdalen_000167,0,0,1
magdalen_000169,0,0,1
magdalen_000171,0,0,1
magdalen_000172,0,0,1
magdalen_000173,0,0,1
magdalen_000174,0,0,1
magdalen_000175,0,0,1
magdalen_000176,0,0,1
magdalen_000177,0,0,1
magdalen_000178,0,0,1
magdalen_000179,0,0,1
magdalen_000180,0,0,1
magdalen_000181,0,0,1
magdalen_000183,0,0,1
magdalen_000184,0,0,1
magdalen_000185,0,0,1
magdalen_000186,0,0,1
magdalen_000187,0,0,1
magdalen_000188,0,0,1
magdalen_000189,0,0,1
magdalen_000190,0,0,1
magdalen_000191,0,0,1
magdalen_000192,0,0,1
magdalen_000193,0,0,1
magdalen_000194,0,0,1
magdalen_000195,0,0,1
magdalen_000196,0,0,1
magdalen_000197,0,0,1
magdalen_000198,0,0,1
magdalen_000199,0,0,1
magdalen_000200,0,0,1
magdalen_000201,0,0,1
magdalen_000202,0,0,1
magdalen_000203,0,0,1
magdalen_000208,0,0,1
magdalen_000210,0,0,1
magdalen_000211,0,0,1
magdalen_000212,0,0,1
magdalen_000213,0,0,1
magdalen_000214,0,0,1
magdalen_000215,0,0,1
magdalen_000216,0,0,1
magdalen_000217,0,0,1
magdalen_000218,0,0,1
magdalen_000219,0,0,1
magdalen_000220,0,0,1
magdalen_000221,0,0,1
magdalen_000222,0,0,1
magdalen_000223,0,0,1
magdalen_000224,0,0,1
magdalen_000225,0,0,1
magdalen_000226,0,0,1
magdalen_000227,0,0,1
magdalen_000228,0,0,1
magdalen_000229,0,0,1
magdalen_000230,0,0,1
magdalen_000231,0,0,1
magdalen_000235,0,0,1
magdalen_000236,0,0,1
magdalen_000237,0,0,1
magdalen_000238,0,0,1
magdalen_000239,0,0,1
magdalen_000240,0,0,1
magdalen_000241,0,0,1
magdalen_000244,0,0,1
magdalen_000245,0,0,1
magdalen_000246,0,0,1
magdalen_000247,0,0,1
magdalen_000248,0,0,1
magdalen_000249,0,0,1
magdalen_000250,0,0,1
magdalen_000251,0,0,1
magdalen_000252,0,0,1
magdalen_000253,0,0,1
magdalen_000254,0,0,1
magdalen_000255,0,0,1
magdalen_000257,0,0,1
magdalen_000258,0,0,1
magdalen_000259,0,0,1
magdalen_000260,0,0,1
magdalen_000261,0,0,1
magdalen_000262,0,0,1
magdalen_000263,0,0,1
magdalen_000264,0,0,1
magdalen_000265,0,0,1
magdalen_000266,0,0,1
magdalen_000268,0,0,1
magdalen_000273,0,0,1
magdalen_000274,0,0,1
magdalen_000276,0,0,1
magdalen_000277,0,0,1
magdalen_000278,0,0,1
magdalen_000279,0,0,1
magdalen_000280,0,0,1
magdalen_000282,0,0,1
magdalen_000283,0,0,1
magdalen_000284,0,0,1
magdalen_000285,0,0,1
magdalen_000286,0,0,1
magdalen_000287,0,0,1
magdalen_000288,0,0,1
magdalen_000289,0,0,1
magdalen_000290,0,0,1
magdalen_000291,0,0,1
magdalen_000293,0,0,1
magdalen_000294,0,0,1
magdalen_000295,0,0,1
magdalen_000296,0,0,1
magdalen_000297,0,0,1
magdalen_000298,0,0,1
magdalen_000299,0,0,1
magdalen_000300,0,0,1
